satellite_name,norad_id,horizon_h,future_x_km,future_y_km,future_z_km,vel_x_km_s,vel_y_km_s,vel_z_km_s,altitude_km,velocity_mag_km_s,sgp4_risk_score
USA 25,18025,6,-4937.2073,-1098.621,4731.1606,5.453648,-3.684278,4.151282,554.8114793724098,7.781344558153944,0.0011235282076807352
USA 25,18025,12,5070.8777,1444.6878,-5573.7867,-4.675086,3.43664,-3.958378,1301.549880249917,7.023936217526466,0.0009154630894752393
USA 25,18025,24,6331.6788,121.5444,-4045.4198,-2.885788,3.763653,-5.390333,1143.6756966467183,7.179731620070627,0.0009554280064639977
COSMOS 1850,18095,1,-2220.2841,2311.9823,-6405.4264,-6.948096,0.621573,2.62088,791.7097530224592,7.4519395457790045,0.0010403799403758472
COSMOS 1850,18095,6,-1634.5003,2264.4175,-6594.9976,-7.112027,0.869252,2.049422,790.9251035606412,7.452292105273183,0.0010405431497137805
COSMOS 1850,18095,12,4800.678,-2410.7348,4715.389,5.324293,0.385022,-5.2266,776.9399099975681,7.470855737486369,0.0010451760691268753
COSMOS 1850,18095,24,6784.5438,-971.9817,-2035.8428,-1.70942,2.409203,-6.863636,778.785934247624,7.472340662209199,0.0010451139000423118
COSMOS 1852,18113,1,-4674.3528,-137.9313,-6331.2338,-4.95969,-3.446414,3.753209,1500.0304644722328,7.110757495033634,0.0009034087121285743
COSMOS 1852,18113,6,6954.8587,2207.1881,2949.3498,1.802838,2.790116,-6.292315,1499.2225564787768,7.11534961944422,0.0009040849313196175
COSMOS 1852,18113,12,6631.3479,3637.8872,-2212.999,-2.649786,0.872527,-6.535795,1509.7590259288636,7.106284929099734,0.0009017259512337587
COSMOS 1852,18113,24,-1695.7314,1618.4345,-7520.0243,-6.38838,-2.999575,0.806223,1505.9029881246288,7.103438936934278,0.000901806071198739
COSMOS 1853,18114,1,1651.3043,1402.7696,-7551.8636,-4.544523,5.477986,0.02423,1485.5394592586117,7.117696748711973,0.0009059582511641378
COSMOS 1853,18114,6,1499.6005,-4621.6057,6171.551,4.565508,-3.787164,-3.941117,1483.6853948120506,7.121718729959012,0.0009066841473578106
COSMOS 1853,18114,12,4447.1207,-6255.3652,1682.8343,2.487112,-0.030818,-6.675292,1486.3791805535275,7.1236366509622036,0.0009066173958605325
COSMOS 1853,18114,24,3193.8619,-734.8924,-7140.639,-3.67616,5.67411,-2.226884,1485.815258370937,7.11819422235415,0.0009059897666258815
COSMOS 1854,18115,1,3644.4369,4362.3142,-5433.9956,0.832828,5.225515,4.750495,1492.8421702385795,7.111034540616013,0.0009042697432977947
COSMOS 1854,18115,6,-3498.9958,-6902.0623,1244.6286,1.279974,-1.879557,-6.766274,1466.7634535265788,7.138174262372767,0.0009107412216122657
COSMOS 1854,18115,12,-1595.5312,-6410.7446,-4234.3749,3.139163,2.954098,-5.676738,1475.8654206856763,7.127860384071576,0.0009083704131437402
COSMOS 1854,18115,24,3410.9405,2883.0962,-6471.6335,1.682216,5.940001,3.527154,1492.1290814355161,7.1101531551980655,0.0009042396584821185
COSMOS 1855,18116,1,-7421.5011,782.9337,2422.2505,-2.329529,-1.829154,-6.481943,1474.9519014997259,7.12657665171757,0.0009083125592900142
COSMOS 1855,18116,6,7431.2611,560.7673,2389.0614,-2.250408,1.902368,6.50881,1454.964213698684,7.14478465665607,0.0009129590247997471
COSMOS 1855,18116,12,3467.668,1859.9021,6757.0476,-6.40292,1.006484,3.008736,1448.3125943700552,7.145830034807153,0.0009138693393524371
COSMOS 1855,18116,24,-7064.8789,1160.8344,3203.9659,-3.106227,-1.66926,-6.194586,1472.8158994364076,7.127971018075551,0.0009087376742980045
COSMOS 1856,18117,1,3820.8952,-4768.0034,4880.7183,-0.636741,4.824209,5.231069,1449.134760715412,7.144404416011386,0.0009135909590588426
COSMOS 1856,18117,6,-2552.7969,446.6043,-7390.8368,2.646476,-6.494339,-1.285515,1461.0301338581648,7.129714095300176,0.0009103277149660277
COSMOS 1856,18117,12,349.9238,-4904.5756,-6077.5586,3.478227,-4.750775,4.047806,1446.5460995350559,7.145114385213857,0.0009139842981723905
COSMOS 1856,18117,24,3715.6562,-4871.7966,4860.2227,-0.516278,4.820687,5.246984,1449.6309081790387,7.1439769891503015,0.000913478346315887
COSMOS 1857,18118,1,1334.6051,4776.3508,-6025.3242,-4.329679,-3.965064,-4.088794,1432.7958361756419,7.154445411181288,0.0009167904390855288
COSMOS 1857,18118,6,2051.3021,-853.5245,7525.7129,4.092357,5.7989,-0.464596,1475.8273226056835,7.112698255139535,0.0009064425611417218
COSMOS 1857,18118,12,4753.1122,4170.5094,4626.5191,1.357897,4.428965,-5.417059,1464.170912235547,7.127702536113232,0.0009097060697147629
COSMOS 1857,18118,24,944.03,4291.8903,-6447.3113,-4.528433,-4.287221,-3.508023,1431.5212583652592,7.15494197788207,0.0009170038428554226
COSMOS 1858,18119,1,1450.4074,1929.7423,-7429.7487,-6.929804,1.384309,-1.028166,1441.0901630444423,7.141121775285239,0.000914111540732945
COSMOS 1858,18119,6,3829.8307,-2459.0197,6331.1765,6.123036,0.084572,-3.703668,1426.3185743435433,7.156527016277099,0.0009178189845705525
COSMOS 1858,18119,12,7570.6851,-1542.0897,934.856,1.205885,1.785965,-6.843857,1411.4976239600674,7.175110330224825,0.0009219547087473215
COSMOS 1858,18119,24,-94.3021,2203.6439,-7503.28,-7.028835,1.150698,0.39034,1449.7512479602374,7.133091381724266,0.0009120724027099925
COSMOS 1859,18120,1,2309.9501,-452.4147,-7496.7601,-1.335232,6.917885,-0.84402,1486.6052663784358,7.0959387770364115,0.0009030663333775386
COSMOS 1859,18120,6,-683.9536,-4854.2466,6020.4619,2.404702,-5.414077,-4.064034,1392.8562628320306,7.184093110747452,0.0009253253624928525
COSMOS 1859,18120,12,1599.6282,-7631.7906,206.3129,1.976616,0.181811,-6.874386,1429.3591682171927,7.15522528842894,0.0009172943365971056
COSMOS 1859,18120,24,1774.6375,1928.4453,-7410.6868,-1.771789,6.738892,1.329002,1489.4400881370875,7.093528597545019,0.0009024340263403972
COSMOS 1860,18122,1,6818.5673,-274.3165,2615.1302,2.461717,3.248295,-6.171026,937.0103673813692,7.39547381090556,0.0010119681608436923
COSMOS 1860,18122,6,3476.5581,-2370.4946,6006.6124,6.4093,2.194922,-2.887783,962.8321084640693,7.364516259142415,0.0010041839177969364
COSMOS 1860,18122,12,-1973.6291,2796.3599,-6455.0207,-7.08194,-1.530361,1.461164,935.3077372995531,7.391270471902446,0.0010116286827297387
COSMOS 1860,18122,24,1534.9213,3145.4959,-6397.4987,-7.206107,0.102452,-1.703736,921.33278660623,7.405483837363296,0.001015516440906933
DMSP 5D-2 F8 (USA 26),18123,1,-2105.0651,2276.6134,6503.1819,-2.339327,6.394861,-2.982521,833.5570629140811,7.433850249883367,0.0010318261324002258
DMSP 5D-2 F8 (USA 26),18123,6,-1403.2604,481.6153,7047.1517,-2.86934,6.782615,-1.024682,830.6276028558395,7.435519583388171,0.0010324776555288113
DMSP 5D-2 F8 (USA 26),18123,12,2148.598,-2327.8973,-6472.4544,2.359349,-6.342823,3.072647,835.1255307571937,7.432300511937,0.0010313864892048364
DMSP 5D-2 F8 (USA 26),18123,24,3102.7753,-5325.104,-3727.0446,0.764884,-3.934847,6.269285,831.4168598808037,7.441236648440231,0.0010331582846710402
COSMOS 1861,18129,1,-6925.4405,-1259.8094,-2179.6548,2.278636,-0.548303,-6.972206,997.8357893585635,7.3555743967919325,0.0009982003408753142
COSMOS 1861,18129,6,-6151.4812,-356.0865,4017.1651,-3.921546,-1.310953,-6.097059,984.6192118742601,7.366902283036337,0.0010015339389978022
COSMOS 1861,18129,12,3939.5167,-243.9368,-6238.7121,6.125066,1.313295,3.818514,1011.4674505655312,7.33636329727318,0.0009937549127576825
COSMOS 1861,18129,24,-2111.7362,-1147.412,-6977.6827,6.965544,0.627196,-2.218745,1008.9756055161679,7.337234316374052,0.0009942084782624257
COSMOS 1862,18152,1,4459.7609,-19.0223,-5207.785,5.677501,1.506904,4.851898,485.44614500041826,7.618772307440419,0.0011111838620647336
COSMOS 1862,18152,6,6426.9822,1222.8733,2047.6035,-2.417897,0.602405,7.206735,484.23153512570934,7.62536209283592,0.0011123420199250918
COSMOS 1862,18152,12,4866.0482,53.3823,-4830.6005,5.262419,1.46101,5.312708,485.81966696491054,7.619217167460513,0.0011111882093339446
COSMOS 1862,18152,24,-6686.666,-1040.1262,-1069.1981,1.318063,-0.816172,-7.471588,480.0254184702926,7.63073089862937,0.0011138085808376948
COSMOS 1864,18160,1,-4200.1643,-1738.191,-5778.328,-4.66762,-3.51698,4.47878,980.9903818666344,7.363103630480832,0.001001511597273251
COSMOS 1864,18160,6,739.5742,1494.4964,-7180.3966,-6.242278,-3.610723,-1.371831,1000.4710078932112,7.340659064728044,0.0009958201092926805
COSMOS 1864,18160,12,-3019.8644,-2715.553,6110.0313,5.5461,2.782257,3.991483,965.640346723836,7.377812396865212,0.0010056118397789202
COSMOS 1864,18160,24,-6069.2772,-3839.1337,1491.652,1.759574,0.015909,7.172792,963.8550760065827,7.385478916970856,0.001006901818841639
COSMOS 1867,18187,1,6487.2959,2830.8643,-1131.5038,-2.25579,2.495293,-6.656883,796.921709155712,7.458496293197309,0.0010405381916588794
COSMOS 1867,18187,6,6715.2093,2475.3056,-406.6182,-1.45484,2.825283,-6.747255,797.4386107972705,7.458165558011836,0.0010404170228615994
COSMOS 1867,18187,12,-5283.6489,-3406.0607,3441.2017,4.582042,-1.318564,5.734682,795.5936350987968,7.4579016856609215,0.001040648049184124
COSMOS 1867,18187,24,684.5963,-2956.3993,6494.1382,7.160907,2.049425,0.180179,797.1796765785257,7.450583625818517,0.001039396884841311
COSMOS 1869,18214,1,-4653.6392,753.9071,4952.3171,5.127151,-2.291997,5.167806,466.41020987913726,7.631981818534816,0.0011162094395781065
COSMOS 1869,18214,6,2863.4933,-1717.568,5969.2386,6.549892,-1.553754,-3.585225,468.6961319563643,7.626865345920629,0.0011150883312325032
COSMOS 1869,18214,12,-3478.103,292.6172,5879.8002,6.156889,-2.473283,3.765811,466.7537025155325,7.629268866944656,0.0011157566064624314
COSMOS 1869,18214,24,-3364.2102,1881.5936,-5641.411,-6.216553,1.455411,4.188086,461.556096825404,7.635693598103972,0.0011175456871333597
METEOR 2-16,18312,1,-3732.7275,1962.2102,5981.122,-5.973551,1.265827,-4.145158,947.2883133369578,7.380241485784459,0.0010084655277019623
METEOR 2-16,18312,6,1184.0157,618.1531,7199.1513,-6.94907,2.281036,0.938035,951.0069566463671,7.373778458797158,0.001007070670986429
METEOR 2-16,18312,12,-2818.4518,-42.1955,-6761.4259,6.440408,-2.385925,-2.676791,954.4577474949847,7.371343389760783,0.001006263860068197
METEOR 2-16,18312,24,-5523.1128,1132.7913,-4672.7379,4.293253,-2.147292,-5.603026,951.7365522034142,7.378128801528813,0.0010075644192482566
COSMOS 1875,18334,1,103.9414,-2308.9329,-7423.2684,3.389795,-6.005448,1.910319,1403.7597191022523,7.155797265468748,0.0009203882208587437
COSMOS 1875,18334,6,-2840.1913,6452.4661,3277.5944,-2.138781,2.323018,-6.428037,1403.5501762581898,7.161735576496384,0.0009211768416347469
COSMOS 1875,18334,12,-3433.4895,5478.6043,-4314.6375,1.142198,-3.920282,-5.8841,1402.033640670481,7.162112819603444,0.0009214050975065199
COSMOS 1875,18334,24,2684.4527,-6363.5084,-3581.6268,2.229395,-2.601714,6.282955,1409.0113103957692,7.1564405493126255,0.0009198496330911603
COSMOS 1876,18335,1,-5587.2177,515.7424,5400.104,-4.981435,-0.828202,-5.067703,1416.4331497077428,7.154175487660196,0.0009186821061736739
COSMOS 1876,18335,6,7782.0394,282.5704,292.4461,-0.303731,0.913726,7.088009,1421.6573115666852,7.153112560803024,0.0009179298248090055
COSMOS 1876,18335,12,4081.6922,972.1392,6559.7351,-6.090648,0.312498,3.737703,1415.872955294024,7.152906526449021,0.0009185852353717944
COSMOS 1876,18335,24,-7678.6872,-5.335,1316.4544,-1.202522,-0.938037,-6.990242,1419.7199773158454,7.154680691157154,0.0009183593701210362
COSMOS 1877,18336,1,-6478.1768,3178.6666,2919.2877,-2.833617,0.277963,-6.567635,1413.146496654922,7.158245471153039,0.0009195928512174262
COSMOS 1877,18336,6,6659.4923,-2399.441,3241.8247,-2.437986,1.960544,6.436627,1414.6009525129384,7.156652544958502,0.000919216459796667
COSMOS 1877,18336,12,1432.9485,465.2713,7630.4162,-6.446297,2.936011,1.028693,1406.7291140459747,7.157731127429908,0.0009202854743942678
COSMOS 1877,18336,24,-6986.8488,2780.2965,-2033.4818,1.359261,-1.572322,-6.845014,1418.8108457718618,7.153600743541745,0.0009183279138831159
COSMOS 1878,18337,1,-6448.5489,3767.0372,2200.2067,-2.224498,0.182914,-6.799051,1414.5803704412392,7.156042438666851,0.0009191405262266003
COSMOS 1878,18337,6,6117.3895,-2694.3211,3977.7377,-2.885189,2.447754,6.080032,1407.4457120055004,7.161187354849822,0.0009206450260104044
COSMOS 1878,18337,12,652.1316,790.4228,7706.6432,-6.28517,3.423081,0.182833,1403.47060825267,7.159208990338946,0.0009208612844634568
COSMOS 1878,18337,24,-6465.3441,3084.5461,-3063.5878,2.076106,-2.104154,-6.510819,1420.0634179641265,7.150415668316982,0.0009177714626003454
COSMOS 1879,18338,1,-6170.7699,4483.4753,-1578.1639,0.603949,-1.605488,-6.943116,1418.130453376636,7.15186730177518,0.0009181855849743538
COSMOS 1879,18338,6,3606.5765,-1685.0678,6676.0675,-4.627221,4.158096,3.547554,1401.8196174557752,7.161429739302969,0.0009213425876010579
COSMOS 1879,18338,12,-2344.4522,2945.5937,6805.4454,-5.257187,3.534398,-3.330671,1406.3430846238025,7.157049230347239,0.0009202434754996322
COSMOS 1879,18338,24,-4113.9644,2197.8544,-6238.636,4.203475,-3.995642,-4.17652,1418.470212316286,7.146864793613281,0.0009175033216396473
COSMOS 1880,18339,1,-1850.8084,1108.8355,-7477.4438,3.493602,-5.988746,-1.747523,1411.4914829204436,7.150116797818691,0.0009187439284078151
COSMOS 1880,18339,6,-1631.5874,4177.4377,6356.8854,-3.571664,4.725589,-4.012744,1408.6564943417152,7.154724979714664,0.0009196710658007104
COSMOS 1880,18339,12,-4146.3674,6578.8815,-387.5016,-0.597262,-0.791265,-7.084922,1415.1544999330426,7.1539459001975265,0.0009188034864012841
COSMOS 1880,18339,24,1260.4789,-3731.3112,-6708.1754,3.642886,-5.063588,3.50444,1407.8885790809354,7.1548334401535865,0.0009197757966857163
OSCAR 27,18361,1,343.7845,3600.6679,-6518.3952,0.707384,6.391946,3.487305,1083.6947014558345,7.315645012806253,0.0009813473664290469
OSCAR 27,18361,6,-579.2177,-5090.5568,-5339.0252,0.533157,5.289323,-5.107237,1028.6251097102595,7.371910468741939,0.0009962545885017944
OSCAR 27,18361,12,795.0778,7468.0852,-455.4113,0.09782,0.479106,7.238006,1153.0843107104793,7.254504956761144,0.0009641711412556089
OSCAR 27,18361,24,-237.129,-1790.6702,-7189.2976,0.742942,7.084621,-1.83218,1041.7410523486378,7.355317877658654,0.0009922534492592602
OSCAR 29,18362,1,-113.8534,-1631.2225,7347.8769,-0.705325,-7.026971,-1.611039,1156.6254143488986,7.243704263012606,0.0009622827736891513
OSCAR 29,18362,6,655.919,6383.7975,3940.8248,-0.330076,-3.746865,6.193808,1159.8167126721573,7.246461552707293,0.0009622411259211265
OSCAR 29,18362,12,-667.8407,-6947.4001,2656.1562,-0.292766,-2.520756,-6.854482,1096.7670764998375,7.309161800823402,0.0009787613520813273
OSCAR 29,18362,24,421.7662,3867.053,6461.2137,-0.581961,-6.166855,3.732354,1170.8345320842946,7.231821732997986,0.0009588942454561341
COSMOS 1891,18402,1,1510.4837,6602.2958,2979.6011,-0.308271,3.073097,-6.640208,1028.3171005022177,7.323340662847387,0.0009897319662581193
COSMOS 1891,18402,6,1217.5642,1891.053,7032.2325,0.965744,6.983968,-2.015203,1012.1455331712705,7.332769847047499,0.0009931769344248408
COSMOS 1891,18402,12,-686.06,1263.3443,-7215.1958,-1.407426,-7.140937,-1.082401,986.0216512037086,7.358357228909589,0.0010001815378245708
COSMOS 1891,18402,24,637.2856,6181.6418,-3989.4605,-1.473425,-3.814651,-6.091339,1013.7561476689843,7.336685511547227,0.0009934905587726237
COSMOS 1898,18585,1,1449.3529,3722.866,-5924.8833,-5.386134,-3.684006,-3.635198,774.9497060442081,7.469739230602096,0.0010453109156763334
COSMOS 1898,18585,6,1877.8213,3976.7203,-5632.2364,-5.272737,-3.331399,-4.112024,774.8102440976372,7.470523150686704,0.0010454410200518936
COSMOS 1898,18585,12,918.461,-1830.5605,6861.4269,5.567444,4.922215,0.558216,789.5657218354518,7.452263971573806,0.0010407367603440672
COSMOS 1898,18585,24,5174.7755,3170.427,3783.676,1.914786,4.016234,-5.997516,780.65106186713,7.467713113049268,0.0010441942774399877
COSMOS 1900,18665,1,-3735.2804,1551.7666,-5846.3132,-6.029086,-3.262379,2.972821,738.1263373212005,7.471991664414382,0.001051042182945635
COSMOS 1900,18665,6,-4796.384,948.74,-5163.1381,-5.15744,-3.471067,4.144735,739.7947588668039,7.4717013920735615,0.0010507547532231506
COSMOS 1900,18665,12,6820.8131,1835.8208,275.8961,-0.515872,3.01938,-6.869163,697.9354228794209,7.521182076333015,0.0010639766282189884
COSMOS 1900,18665,24,-1605.4201,2534.2605,-6440.5381,-7.077222,-2.246207,0.861668,733.9546794399657,7.47495744913354,0.0010520767248191284
COSMOS 1904,18709,1,3117.6624,-5238.9258,-4102.6271,-1.13707,4.054783,-6.050726,977.3135139931128,7.371938584189711,0.001003215032966627
COSMOS 1904,18709,6,2856.9381,-6475.5626,1976.2209,1.655928,-1.413628,-7.045139,977.5002102025683,7.373901626200949,0.0010034566803118702
COSMOS 1904,18709,12,-1955.9861,5409.3373,-4616.5326,-2.64028,3.884361,5.645752,1004.5803090622812,7.343967218215575,0.0009957138164697543
COSMOS 1904,18709,24,621.9705,808.2934,-7290.2511,-3.179545,6.615114,0.444127,990.2462684252741,7.352991801447218,0.0009988786590371984
COSMOS 1909,18788,1,1675.4923,-2864.4642,-7057.0642,4.973678,-4.226527,2.898016,1427.3706454209114,7.141393426052719,0.0009157545531958064
COSMOS 1909,18788,6,-5090.5787,5331.6927,2513.761,-2.289564,0.990425,-6.707188,1417.4486846385516,7.156075450836513,0.0009188062656111106
COSMOS 1909,18788,12,-4901.443,3885.8153,-4654.2588,2.585397,-3.511576,-5.66213,1425.5267270330405,7.14668872893489,0.000916650321245619
COSMOS 1909,18788,24,4412.7338,-5026.8354,-4005.0132,3.197167,-2.0183,6.065785,1425.2442535191158,7.14766810799956,0.0009168091552253769
COSMOS 1910,18789,1,311.5123,-3158.9329,-7115.9736,2.857076,-5.937736,2.764599,1420.8532619429297,7.145809940536692,0.0009170873347215545
COSMOS 1910,18789,6,-2489.119,6910.1012,2593.1217,-1.721537,1.896397,-6.679818,1418.0623403214158,7.15401843281816,0.0009184697875358061
COSMOS 1910,18789,12,-2919.0185,5528.1304,-4655.5665,0.951977,-4.26112,-5.658345,1423.5618323718918,7.147046383083994,0.0009169272804279162
COSMOS 1910,18789,24,2067.4416,-6458.6083,-3831.4809,2.067414,-2.987739,6.161624,1417.9782275536154,7.153068942551371,0.0009183578042685103
COSMOS 1911,18790,1,-891.2338,5259.5322,5666.7612,-2.180284,4.823685,-4.814149,1411.6190416160498,7.155250232806816,0.0009193884725110531
COSMOS 1911,18790,6,2338.5268,-7425.7689,69.0505,0.858625,0.338799,7.096874,1414.5969149497905,7.156650209763084,0.0009192166365588472
COSMOS 1911,18790,12,2037.0541,-3695.9546,6537.9206,-1.331952,5.935571,3.76638,1410.6499268145144,7.154768866339779,0.000919441112569895
COSMOS 1911,18790,24,-2127.8638,7424.6745,979.5221,-1.13894,0.60531,-7.039487,1414.4389296101417,7.156672532879299,0.0009192381569728236
COSMOS 1912,18791,1,-738.7697,-1853.5277,-7521.9766,1.123005,-6.883243,1.581188,1411.1255178294914,7.15124673874549,0.0009189323305517746
COSMOS 1912,18791,6,-404.4197,6819.6419,3719.0126,-1.247741,3.319547,-6.22039,1407.3112342553159,7.160272455737282,0.0009205433210494046
COSMOS 1912,18791,12,-1346.4892,6671.3761,-3767.7474,-0.353711,-3.569963,-6.195736,1408.2167152981801,7.159391864857378,0.0009203229742627058
COSMOS 1912,18791,24,207.5053,-6415.3038,-4407.3825,1.245333,-3.963912,5.821728,1415.1544935307293,7.1523401436604646,0.0009185972548583667
COSMOS 1913,18792,1,-2143.4762,-6795.9753,-3146.6392,0.099292,-3.03175,6.473473,1418.8080048967304,7.1489313638818075,0.0009177288271274384
COSMOS 1913,18792,6,1338.3745,6934.7468,-3244.7409,-1.557549,-2.710701,-6.446807,1401.4065121745462,7.164857241707681,0.00092183254060178
COSMOS 1913,18792,12,-745.538,1097.2548,-7665.8615,-1.881415,-6.852605,-0.806603,1408.7961119009597,7.151819774565002,0.0009192811317541695
COSMOS 1913,18792,24,-1526.9554,-7141.6379,2704.2648,1.476375,2.207311,6.639906,1416.6590061984998,7.151241618081576,0.0009182787295116062
COSMOS 1914,18793,1,-813.2184,737.3217,-7710.6475,-2.257763,-6.763221,-0.420151,1417.3921527261127,7.142491086575537,0.0009170687539244546
COSMOS 1914,18793,6,2396.5206,5076.7637,5353.1987,0.927413,4.954246,-5.106761,1386.162946177149,7.175211231190758,0.0009249787945639087
COSMOS 1914,18793,12,2102.4042,7195.3786,-2042.8939,-1.437206,-1.510915,-6.856828,1398.6198172222566,7.16690417441485,0.0009224266235689656
COSMOS 1914,18793,24,-2406.0495,-4858.2102,-5600.6044,-1.05351,-5.104986,4.879844,1423.7450368266473,7.140283106756483,0.0009160380580791126
METEOR 2-17,18820,1,-7027.9501,-1333.9458,1561.8816,-1.348052,-1.252867,-7.147829,950.9511155050886,7.380947048152696,0.0010080574059723884
